review_index,candidate_group_id,evidence_class,name_standardization_basis,development_state,state_id,primary_site_key,n_current_developments,n_hud_ids,project_names,hud_ids,allocation_pis_years,episode_unit_totals,pass1_decision,pass1_reason_code,pass1_notes,pass1_reviewed_on,pass2_decision,pass2_reason_code,pass2_search_engine,pass2_search_url,pass2_source_1_title,pass2_source_1_type,pass2_source_1_url,pass2_notes,pass2_reviewed_on,final_decision,final_reason_code,final_notes,final_reviewed_on
57,NVAR_0080,exact_timing_units,abbreviation_punctuation_or_typo,NC,9001185,NC|2940 FAVERSHAM PL|RALEIGH,2,2,HEATHERBROOK || 2940 FAVERSHAM PL,NCA19950160 || NCA19959031,1994/1995 || 1994/1995,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19950160 || NCA19959031) share state ID 9001185 and standardized primary address NC|2940 FAVERSHAM PL|RALEIGH. Evidence class: exact_timing_units. Names: HEATHERBROOK || 2940 FAVERSHAM PL. Allocation/PIS pairs: 1994/1995 || 1994/1995. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22HEATHERBROOK%22%20%222940%20FAVERSHAM%20PL%22%20%22RALEIGH%22%20affordable%20housing,"Heatherbrook | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/heatherbrook-19821-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
58,NVAR_0081,exact_timing_units,abbreviation_punctuation_or_typo,NC,9001186,NC|2903 FAVERSHAM PL|RALEIGH,2,2,HEATHERBROOK || 2903 FAVERSHAM PL,NCA19950050 || NCA19959009,1994/1995 || 1994/1995,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19950050 || NCA19959009) share state ID 9001186 and standardized primary address NC|2903 FAVERSHAM PL|RALEIGH. Evidence class: exact_timing_units. Names: HEATHERBROOK || 2903 FAVERSHAM PL. Allocation/PIS pairs: 1994/1995 || 1994/1995. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22HEATHERBROOK%22%20%222903%20FAVERSHAM%20PL%22%20%22RALEIGH%22%20affordable%20housing,"Heatherbrook | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/heatherbrook-20179-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
59,NVAR_0083,exact_timing_units,address_label_variant,NC,9001419,NC|1825 VINTAGE RD|RALEIGH,2,2,1825 VINTAGE RD || 1825 VINTAGE ROAD,NCA19970010 || NCA19979002,1995/1997 || 1995/1997,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19970010 || NCA19979002) share state ID 9001419 and standardized primary address NC|1825 VINTAGE RD|RALEIGH. Evidence class: exact_timing_units. Names: 1825 VINTAGE RD || 1825 VINTAGE ROAD. Allocation/PIS pairs: 1995/1997 || 1995/1997. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%221825%20VINTAGE%20RD%22%20%221825%20VINTAGE%20RD%22%20%22RALEIGH%22%20affordable%20housing,"1825 Vintage Rd | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/1825-vintage-rd-19786-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
60,NVAR_0084,exact_timing_units,address_label_variant,NC,9001420,NC|1823 VINTAGE RD|RALEIGH,2,2,1823 VINTAGE RD || 1823 VINTAGE ROAD,NCA19960020 || NCA19969004,1995/1996 || 1995/1996,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19960020 || NCA19969004) share state ID 9001420 and standardized primary address NC|1823 VINTAGE RD|RALEIGH. Evidence class: exact_timing_units. Names: 1823 VINTAGE RD || 1823 VINTAGE ROAD. Allocation/PIS pairs: 1995/1996 || 1995/1996. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%221823%20VINTAGE%20RD%22%20%221823%20VINTAGE%20RD%22%20%22RALEIGH%22%20affordable%20housing,"1823 Vintage Rd | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/1823-vintage-rd-20025-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
61,NVAR_0085,exact_timing_units,address_label_variant,NC,9001421,NC|1827 VINTAGE RD|RALEIGH,2,2,1827 VINTAGE RD || 1827 VINTAGE ROAD,NCA19960030 || NCA19969006,1995/1996 || 1995/1996,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19960030 || NCA19969006) share state ID 9001421 and standardized primary address NC|1827 VINTAGE RD|RALEIGH. Evidence class: exact_timing_units. Names: 1827 VINTAGE RD || 1827 VINTAGE ROAD. Allocation/PIS pairs: 1995/1996 || 1995/1996. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%221827%20VINTAGE%20RD%22%20%221827%20VINTAGE%20RD%22%20%22RALEIGH%22%20affordable%20housing,"1827 Vintage Rd | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/1827-vintage-rd-20027-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
62,NVAR_0086,exact_timing_units,address_label_variant,NC,9001460,NC|625 CAROLINA AVE|RALEIGH,2,2,625 CAROLINA AVE || 625 CAROLINA AVENUE,NCA19940195 || NCA19949032,1993/1994 || 1993/1994,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19940195 || NCA19949032) share state ID 9001460 and standardized primary address NC|625 CAROLINA AVE|RALEIGH. Evidence class: exact_timing_units. Names: 625 CAROLINA AVE || 625 CAROLINA AVENUE. Allocation/PIS pairs: 1993/1994 || 1993/1994. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22625%20CAROLINA%20AVE%22%20%22625%20CAROLINA%20AVE%22%20%22RALEIGH%22%20affordable%20housing,"625 Carolina Ave | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/625-carolina-ave-20450-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
63,NVAR_0087,exact_timing_units,address_label_variant,NC,9001461,NC|1828 VINTAGE RD|RALEIGH,2,2,1828 VINTAGE RD || 1828 VINTAGE ROAD,NCA19970015 || NCA19979003,1995/1997 || 1995/1997,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19970015 || NCA19979003) share state ID 9001461 and standardized primary address NC|1828 VINTAGE RD|RALEIGH. Evidence class: exact_timing_units. Names: 1828 VINTAGE RD || 1828 VINTAGE ROAD. Allocation/PIS pairs: 1995/1997 || 1995/1997. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%221828%20VINTAGE%20RD%22%20%221828%20VINTAGE%20RD%22%20%22RALEIGH%22%20affordable%20housing,"1828 Vintage Rd | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/1828-vintage-rd-19809-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
64,NVAR_0088,exact_timing_units,abbreviation_punctuation_or_typo,NC,9001465,NC|508 BLANTON ST|SHELBY,2,2,"BLANTON STREET APTS A,B,C,D || BLANTON ST. APTS A,B,C,D",NCA19900125 || NCA19909008,1990/1990 || 1990/1990,4/4 || 4/4,merge,same_state_id_address_timing_units_name_variant,"HUD-only read: 2 current developments (NCA19900125 || NCA19909008) share state ID 9001465 and standardized primary address NC|508 BLANTON ST|SHELBY. Evidence class: exact_timing_units. Names: BLANTON STREET APTS A,B,C,D || BLANTON ST. APTS A,B,C,D. Allocation/PIS pairs: 1990/1990 || 1990/1990. Reconciled total/low-income units: 4/4 || 4/4.",2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22BLANTON%20STREET%20APTS%20A%2CB%2CC%2CD%22%20%22508%20BLANTON%20ST%22%20%22SHELBY%22%20affordable%20housing,"Blanton Street Apts A,B,C,D - Affordable Housing in Shelby, NC | Section 8 Search",property_directory,https://section8search.org/north-carolina/shelby/blanton-street-apts-abcd/wkvbcz6892qcqtwep24u4oq4,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
65,NVAR_0089,exact_timing_units,address_label_variant,NC,9001713,NC|2120 HAWKINS ST|RALEIGH,2,2,2120 HAWKINS ST || 2120 HAWKINS STREET,NCA19930050 || NCA19939007,1992/1993 || 1992/1993,4/4 || 4/4,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19930050 || NCA19939007) share state ID 9001713 and standardized primary address NC|2120 HAWKINS ST|RALEIGH. Evidence class: exact_timing_units. Names: 2120 HAWKINS ST || 2120 HAWKINS STREET. Allocation/PIS pairs: 1992/1993 || 1992/1993. Reconciled total/low-income units: 4/4 || 4/4.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%222120%20HAWKINS%20ST%22%20%222120%20HAWKINS%20ST%22%20%22RALEIGH%22%20affordable%20housing,"2120 Hawkins Street | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/2120-hawkins-street-20497-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
66,NVAR_0090,exact_timing_units,abbreviation_punctuation_or_typo,NC,9001754,NC|2712 BIG OAK ST|RALEIGH,2,2,FOX HOLLOW APTS || PWE FOX HOLLOW APTS,NCA19910150 || NCA19919049,1990/1991 || 1990/1991,1/1 || 1/1,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (NCA19910150 || NCA19919049) share state ID 9001754 and standardized primary address NC|2712 BIG OAK ST|RALEIGH. Evidence class: exact_timing_units. Names: FOX HOLLOW APTS || PWE FOX HOLLOW APTS. Allocation/PIS pairs: 1990/1991 || 1990/1991. Reconciled total/low-income units: 1/1 || 1/1.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22FOX%20HOLLOW%20APTS%22%20%222712%20BIG%20OAK%20ST%22%20%22RALEIGH%22%20affordable%20housing,"Fox Hollow Apts | Affordable Housing in Raleigh, NC",property_directory,https://affordablehousinghub.org/housing/north-carolina/wake-county/raleigh/fox-hollow-apts-18787-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
