identity_question_id,review_origin,pass1_identity_decision,pass1_reason_code,pass1_notes,pass1_reviewed_on,pass2_identity_decision,pass2_reason_code,pass2_search_engine,pass2_search_url,pass2_source_title,pass2_source_type,pass2_source_url,pass2_notes,pass2_reviewed_on,final_identity_decision,final_reason_code,address_overlap_class,final_notes,final_reviewed_on,shared_geocoding_query_decision,source_rows_changed
XDAQ_0116,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern state_id_other. No single field was treated as dispositive.",2026-08-10,retain_separate,portfolio_or_phase_overlaps_distinct_development,Google,https://www.google.com/search?q=PLAZA%20RESIDENCES%20NY%7C230%20232%20LOTT%20AVE%7CBROOKLYN%20NY%20affordable%20housing,LIHTC Properties in New York District 8 Through 2023,public_lihtc_property_list,https://www.novoco.com/public-media/documents/new-york-lihtc-properties-through-2023-district-8-072025.pdf,"Outside read: the public LIHTC list identifies Plaza Residences I as a separate 66-unit project at 37 New Lots Avenue. The larger Plaza Residences record includes that site in a five-address portfolio, so the overlap does not justify collapsing the phase into the larger project.",2026-08-10,retain_separate,portfolio_or_phase_overlaps_distinct_development,distinct_phase_with_portfolio_overlap,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0117,carried_forward_completed_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern carried_forward_previous_retain_separate. No single field was treated as dispositive.",2026-08-10,retain_separate,distinct_projects_using_common_primary_address,Google,https://www.google.com/search?q=NEIGHBORHOOD%20RESTORATION%20IX%20PA%7C5801%20OSAGE%20AVE%7CPHILADELPHIA%20PA%20affordable%20housing,"Neighborhood Restoration Xi | Affordable Housing in Philadelphia, PA",property_directory,https://affordablehousinghub.org/housing/pennsylvania/philadelphia-county/philadelphia/neighborhood-restoration-xi-37026-lihtc,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_projects_using_common_primary_address,distinct_phase_or_component_common_address,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0118,carried_forward_completed_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern carried_forward_previous_retain_separate. No single field was treated as dispositive.",2026-08-10,retain_separate,distinct_phases_or_components_same_address,Google,https://www.google.com/search?q=METCALF%20COURT%20II%20%2808%29%20RI%7C555%20VEAZIE%20ST%7CPROVIDENCE%20RI%20affordable%20housing,Metcalf Courts Firm Approval Request for Action,public_agency_record,https://www.rihousing.com/wp-content/uploads/Metcalf-Courts-Firm-Approval-RFA-5.19.2022.pdf,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_phases_or_components_same_address,distinct_phase_or_component_common_address,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0119,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=COUNTRY%20GREEN%20VA%7C1000%20E%20BISHOP%20DR%20333%7CSOUTH%20BOSTON%20VA%20affordable%20housing,"Country Green | Affordable Housing in South Boston, VA",public_property_directory,https://affordablehousinghub.org/housing/virginia/halifax-county/south-boston/country-green-43889-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0120,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=BLACK%20RIVER%20OVERLOOK%20VT%7C147%20RUBLEE%20LN%7CLUDLOW%20VT%20affordable%20housing,"Black River Overlook | Affordable Housing in Ludlow, VT",public_property_directory,https://affordablehousinghub.org/housing/vermont/windsor-county/ludlow/black-river-overlook-45881-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0121,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern state_id_other. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=1443%20E%20CRAIG%20ST%20WA%7C1443%20E%20CRAIG%20ST%7CMOSES%20LAKE%20WA%20affordable%20housing,WSHFC 2021 Rent and Income Limits by Property,allocating_agency_record,https://www.wshfc.org/Managers/AMCLimits/Others/BoxInfo/2021RentIncomeLimitsByProperty.pdf,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0122,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,retain_separate,distinct_developments_source_cross_listing,Google,https://www.google.com/search?q=CAMBRIDGE%20APARTMENTS%20WA%7C13030%20LINDEN%20AVE%20N%7CSEATTLE%20WA%20affordable%20housing,WSHFC 2021 Rent and Income Limits by Property,allocating_agency_record,https://www.wshfc.org/Managers/AMCLimits/Others/BoxInfo/2021RentIncomeLimitsByProperty.pdf,"Outside read: WSHFC lists separate Cambridge Apartments projects in Seattle and Centralia with different OIDs, dates, and unit scopes. Their cross-listed site rows are source contamination.",2026-08-10,retain_separate,distinct_developments_source_cross_listing,cross_listed_source_address,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0123,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern state_id_other. No single field was treated as dispositive.",2026-08-10,retain_separate,portfolio_episode_overlaps_distinct_development,Google,https://www.google.com/search?q=DEER%20RUN%20TERRACE%20WA%7C3210%20ORLEANS%20ST%7CBELLINGHAM%20WA%20affordable%20housing,WSHFC All Tax Credit Projects,allocating_agency_record,https://www.wshfc.org/managers/ManualTaxCredit/130Za_Chap11PostYr15MonitoringList.pdf,Outside read: WSHFC treats Northwest Corner Affordable Housing as a 121-unit portfolio. Deer Run Terrace is a separate 42-unit property whose address appears inside that portfolio record; the portfolio episode cannot be assigned wholesale to Deer Run.,2026-08-10,retain_separate,portfolio_episode_overlaps_distinct_development,portfolio_financing_cross_reference,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0124,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=L%20%26%20S%20THE%20FALLS%20WA%7C550%20E%208TH%20AVE%7CKETTLE%20FALLS%20WA%20affordable%20housing,"L &amp; S the Falls | Affordable Housing in Kettle Falls, WA",public_property_directory,https://affordablehousinghub.org/housing/washington/stevens-county/kettle-falls/l-s-the-falls-45412-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0125,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern state_id_name_variant_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=L%20%26%20S%20WILLOW%20GLEN%20WA%7C1600%20W%207TH%20AVE%7CNEWPORT%20WA%20affordable%20housing,"L &amp; S Willow Glen | Affordable Housing in Newport, WA",public_property_directory,https://affordablehousinghub.org/housing/washington/pend-oreille-county/newport/l-s-willow-glen-45514-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0126,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=LA%20CASA%20DE%20SAN%20JOSE%20WA%7C2419%20CONTINENTAL%20PL%7CMOUNT%20VERNON%20WA%20affordable%20housing,"La Casa De San Jose | Affordable Housing in Mount Vernon, WA",public_property_directory,https://affordablehousinghub.org/housing/washington/skagit-county/mount-vernon/la-casa-de-san-jose-46292-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0127,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=LARNED%20APARMENTS%20WA%7C2030%207TH%20AVE%7CSEATTLE%20WA%20affordable%20housing,"Larned Aparments | Affordable Housing in Seattle, WA",public_property_directory,https://affordablehousinghub.org/housing/washington/king-county/seattle/larned-aparments-45656-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0128,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,retain_separate,distinct_developments_source_cross_listing,Google,https://www.google.com/search?q=MEADOW%20PARK%20APARTMENTS%20WA%7C1001%20W%204TH%20AVE%7CKENNEWICK%20WA%20affordable%20housing,WSHFC 2024 Report Type by Property Name,allocating_agency_record,https://wshfc.org/managers/Reports/TCReports/20_2024ReportTypesbyPropertyName%20Final.pdf,Outside read: WSHFC separately lists Meadow Park Apartments in Kennewick and Marysville under different OIDs and managers. The shared sites are source cross-listing.,2026-08-10,retain_separate,distinct_developments_source_cross_listing,cross_listed_source_address,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0129,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,retain_separate,distinct_developments_source_cross_listing,Google,https://www.google.com/search?q=MEADOWS%2C%20THE%20WA%7C3303%20NE%2078TH%20AVE%7CVANCOUVER%20WA%20affordable%20housing,WSHFC 2023 Report Type by Property Name,allocating_agency_record,https://wshfc.org/managers/Reports/TCReports/20_2023%20Property%20Report%20Request_rev5-1-24.pdf,"Outside read: WSHFC separately lists the Bellingham and Vancouver developments under different OIDs, years, owners, and unit scopes. The shared sites are source cross-listing.",2026-08-10,retain_separate,distinct_developments_source_cross_listing,cross_listed_source_address,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0130,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=NP%20HOTEL%20WA%7C306%206TH%20AVE%20S%7CSEATTLE%20WA%20affordable%20housing,"Np Hotel | Affordable Housing in Seattle, WA",public_property_directory,https://affordablehousinghub.org/housing/washington/king-county/seattle/np-hotel-45438-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0131,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,retain_separate,distinct_developments_source_cross_listing,Google,https://www.google.com/search?q=PARK%20PLACE%20APARTMENTS%20WA%7C110%20NE%20BROOKDALE%20LN%7CBREMERTON%20WA%20affordable%20housing,WSHFC 2025 Limits by Property,allocating_agency_record,https://www.wshfc.org/managers/AMCLimits/Others/BoxInfo/2025LimitsbyPropertyList.pdf,Outside read: WSHFC separately lists Park Place Apartments in Kent and Bremerton under different OIDs and placed-in-service dates. The shared sites are source cross-listing.,2026-08-10,retain_separate,distinct_developments_source_cross_listing,cross_listed_source_address,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0132,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,retain_separate,distinct_developments_source_cross_listing,Google,https://www.google.com/search?q=PARKVIEW%20APARTMENTS%20WA%7C1138%20W%2010TH%20BLDG%20A%20K%7CKENNEWICK%20WA%20affordable%20housing,WSHFC 2024 Limits by Property,allocating_agency_record,https://wshfc.org/Managers/AMCLimits/Others/BoxInfo/2024LimitsbyPropertyList.pdf,Outside read: WSHFC separately lists Parkview Apartments in Kennewick and Spokane under different OIDs and unit scopes. The shared sites are source cross-listing.,2026-08-10,retain_separate,distinct_developments_source_cross_listing,cross_listed_source_address,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0133,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=SECURITY%20HOUSE%20WA%7C2225%204TH%20AVE%7CSEATTLE%20WA%20affordable%20housing,"Security House | Affordable Housing in Seattle, WA",public_property_directory,https://affordablehousinghub.org/housing/washington/king-county/seattle/security-house-46071-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0134,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,retain_separate,distinct_developments_source_cross_listing,Google,https://www.google.com/search?q=SUNSET%20COURT%20APARTMENTS%20WA%7C1133%20RAILROAD%20AVE%7CBELLINGHAM%20WA%20affordable%20housing,WSHFC 2025 Limits by Property,allocating_agency_record,https://www.wshfc.org/managers/AMCLimits/Others/BoxInfo/2025LimitsbyPropertyList.pdf,"Outside read: WSHFC separately lists the 2018 Renton Sunset Court project, while the older Bellingham record has a different location and unit scope. The shared Renton sites in the Bellingham record are source cross-listing.",2026-08-10,retain_separate,distinct_developments_source_cross_listing,cross_listed_source_address,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0135,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=TSCHIRLEY%20CROSSING%20WA%7C111%20S%20TSCHIRLEY%20RD%7CGREEN%20ACRES%20WA%20affordable%20housing,"Tschirley Crossing | Affordable Housing in Spokane Valley, WA",public_property_directory,https://affordablehousinghub.org/housing/washington/spokane-county/green-acres/tschirley-crossing-46102-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0136,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_with_city_label_error,Google,https://www.google.com/search?q=WILLOW%20TREE%20GROVE%20WA%7C2129%20MALTBY%20RD%7CBOTHELL%20WA%20affordable%20housing,WSHFC All Tax Credit Projects,allocating_agency_record,https://www.wshfc.org/managers/ManualTaxCredit/130Za_Chap11PostYr15MonitoringList.pdf,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_with_city_label_error,city_label_error_within_same_development,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0137,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=ARBOR%20GREEN%20SILVERCREST%20WI%7C6019%2055TH%20ST%7CKENOSHA%20WI%20affordable%20housing,"Arbor Green Silvercrest | Affordable Housing in Kenosha, WI",public_property_directory,https://affordablehousinghub.org/housing/wisconsin/kenosha-county/kenosha/arbor-green-silvercrest-48353-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
